regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000037,20000443,Ysiette,-180912700151869500,26486338534472690,15114970911687134,-189577293369614620,-172248106934124380,11652287556509618,41320389512435760,6440939342603261,23789002480771010,500004,0
10000037,20000444,Odilis,-176711561083967680,30188340611771350,31215239124872696,-186074736679264220,-167348385488671100,26225638041780292,34151043181762410,24997087543746030,37433390705999360,500004,0
10000037,20000445,Giatole,-193298134522344640,10542478878335510,22927081954447816,-199926438496498430,-186669830548190880,-1796437805044441,22881395561715464,20242062043355308,25612101865540324,500004,0
10000037,20000446,Elalan,-215583579631561540,21413883350506516,24897986463908560,-230949758193541920,-200217401069581150,15019085225761946,28031241391390516,17914023046169504,31881949881647616,500004,0
10000037,20000447,Marele,-201707298649603940,-12533014553205172,9296668484968892,-209146060294428670,-194268537004779200,-17634270945954414,-7431758160455928,2320011777513488,16273325192424296,500004,0
10000038,20000448,Sasen,-144877496800077570,57858086119709010,-48618946556037704,-153250906740108160,-136504086860046960,32772030526736908,82944141712681100,-64383881783429816,-32854011328645590,500003,0
10000038,20000449,Vaarma,-156323523007543520,37113200248594696,-50183035914021070,-169614627125289820,-143032418889797230,21677250098527304,52549150398662090,-60225154832862140,-40140916995179990,500003,0
10000038,20000450,Ichida,-143510053632556560,61073201263859170,-69011919225369630,-146828748461241200,-140191358803871900,48524601557769176,73621800969949150,-76487056709445500,-61536781741293760,500003,0
10000038,20000451,Tandoiras,-164507067913751520,1703819912406752,-32861581505385484,-172138519614463300,-156875616213039740,-9635779202162600,13043419026976106,-44153169487437416,-21569993523333550,500003,0
10000038,20000452,Ohvarainen,-174834407400640400,28272186960028584,-44468876753485920,-181349342645353630,-168319472155927100,18810769897768732,37733604022288440,-48371093159791820,-40566660347180010,500003,0
10000039,20000453,KUSW-P,-114544692718192600,13276410804428876,-362533200787439360,-124028244422318460,-105061141014066770,5805580901262091,20747240707595660,-375554566782874100,-349511834792004540,None,0
10000039,20000454,8T-OLH,-89563426034496770,4956110518142106,-391692079401216800,-99636392135776260,-79490459933217300,-11816541955057844,21728762991342056,-413656229732438200,-369727929069995300,None,0
10000039,20000455,Q-2BI6,-121897659027506130,5118220590432440,-383421061801210050,-129707377721527100,-114087940333485150,-190689359090093,10427130539954974,-391912622409873400,-374929501192546700,None,0
10000039,20000456,JSZ-X6,-70543717623174320,-16920803310233922,-422137549634459500,-76001837076355580,-65085598169993060,-25292052483833536,-8549554136634309,-426784725866625540,-417490373402293500,None,0
10000039,20000457,R2-BT6,-81705255266930880,2378883311132282,-420014883866596100,-88107881165670610,-75302629368191150,-15060604516019336,19818371138283900,-425676110645240400,-414353657087951740,None,0
10000039,20000458,3WN-1T,-90685552072288260,2676421797936108,-422940488627578000,-96260711312373550,-85110392832202940,-4801228575084476,10154072170956692,-428234815647363900,-417646161607792100,None,0
10000039,20000459,7ZRW-G,-87572340824532100,26175487983442940,-438616963507365440,-95083236174272880,-80061445474791330,17442597574853726,34908378392032150,-443513300810913700,-433720626203817150,None,0
10000039,20000460,E-ILCH,-69396078103561920,-25074096472855500,-450887535711461900,-79280312122747820,-59511844084376024,-44550262590008960,-5597930355702040,-464689961490215300,-437085109932708500,None,0
10000039,20000461,AJG-MV,-78537051725021250,-3116484076465238,-451569307736741400,-90641175682033760,-66432927768008750,-15250546498834066,9017578345903592,-458324421367224770,-444814194106258000,None,0
10000039,20000462,O-PQU0,-51678070399865100,-60129751947834530,-471931994182076400,-61120616980188890,-42235523819541330,-67628764648973064,-52630739246695990,-483587300093223900,-460276688270929000,None,0
10000039,20000463,9D1V-O,-57047806752757090,-17623706657094612,-451824162994104450,-67130583185026550,-46965030320487624,-25549474087114080,-9697939227075146,-457171694598211840,-446476631389997100,None,0
10000039,20000464,FY6-NK,-82290270280718850,-26166380515883690,-470946620552995200,-88889220508600960,-75691320052836750,-35616264520873710,-16716496510893666,-476265725370901600,-465627515735088700,None,0
10000040,20000465,WE-WLQ,194254750307968830,84280885949760220,92802313986082080,183600708774667870,204908791841269760,74999220804070140,93562551095450320,86094273024809010,99510354947355140,None,0
10000040,20000466,T-4ACL,218846855469956930,78054831838637360,99126825078057800,207902815108160770,229790895831753060,62097235513825180,94012428163449540,85499179155573760,112754471000541840,None,0
10000040,20000467,0PS-L5,236818565248814180,42168806753164780,153928713433487420,229111477992710100,244525652504918240,35799120164525776,48538493341803800,146328984377948830,161528442489026020,None,0
10000040,20000468,CZ-06R,253355847935428220,47904550849063080,144369963905568060,246949845252427420,259761850618429020,35630531710602812,60178569987523340,134583925156571000,154156002654565150,None,0
10000040,20000469,F-W6B4,236505370339755000,51833820975988460,102321531595429570,232642535037060640,240368205642449380,44978336064280310,58689305887696620,96613463889058270,108029599301800850,None,0
10000040,20000470,3RU-10,239089669749142530,35499276163976184,101342451733734080,233963483047701700,244215856450583360,25810934115979652,45187618211972720,95567337569533010,107117565897935170,None,0
10000040,20000471,DOCS-O,272528523206152580,53952604557077030,154470139237594370,264676535853039550,280380510559265630,42908763590222110,64996445523931950,141190048292238620,167750230182950140,None,0
10000040,20000472,04-LOF,249946987814739520,46870885382742200,122056518706748960,244934133058376800,254959842571102240,40042923292867770,53698847472616630,116514406341016320,127598631072481620,None,0
10000040,20000473,O9X-CV,239626534319460480,54842371252523660,174387649267655100,227260029068808450,251993039570112500,45613920935604630,64070821569442700,168961031754706660,179814266780603600,None,0
10000040,20000474,D4J-PP,249785556923681730,57733542493658820,105480866480319230,246313435433533150,253257678413830270,47919250971236650,67547834016080990,99162980212368560,111798752748269920,None,0
10000040,20000475,D61-WV,209150665669298300,91172086846928600,70696870242835144,202124629468055500,216176701870541120,82824686758065940,99519486935791260,56083359623425380,85310380862244910,None,0
10000040,20000476,S-Q02B,220712517786804740,75692901410449060,119417466100175330,213482086815436100,227942948758173380,69989499375864456,81396303445033660,108963026363116380,129871905837234260,None,0
10000040,20000477,4ZXC-8,242591564324671780,79092546345891260,124756868409553580,233656776861297950,251526351788045600,67156284987138780,91028807704643760,115288854327553380,134224882491553800,None,0
10000041,20000478,Z-6NQ6,-298267992007349000,15364351359215196,76686866336409600,-316693316483928500,-279842667530769470,-515558004500948,31244260722931340,55334890590833650,98038842081985570,500009,0
10000041,20000479,2-M6DE,-280073451245142400,17247055675004776,51485777612623920,-285610303478365340,-274536599011919500,11241996159184550,23252115190825000,48864570833187944,54106984392059900,500009,0
10000041,20000480,Y4Y7-Q,-284784058053601280,-773219748275605,38498808469466420,-294031282672642200,-275536833434560350,-8702159817413649,7155720320862438,33366123848970990,43631493089961850,500009,0
10000041,20000481,DS-M4Q,-284011988314618620,25300133929670080,60989551399507150,-289085316202000000,-278938660427000000,16293467224600000,34306800634800000,51862044452900000,70117058346100000,500009,0
10000041,20000482,TA-A7V,-292328794814986400,39051124417561070,36701184862824220,-299704545222473000,-284953044407499680,27674941110320130,50427307724802010,24937579996040628,48464789729607816,500009,0
10000041,20000483,MK7-AO,-308705536786559500,23669075941032864,38002308059168610,-326109144900424200,-291301928672694850,13027674602276138,34310477279789588,27797999576453704,48206616541883510,500009,0
10000041,20000484,YFN-UN,-328317208736233000,46328278497124424,87115341985830530,-339332779543721100,-317301637928744960,32807657389497252,59848899604751600,77189471994883780,97041211976777300,500009,0
10000041,20000485,49A-BZ,-318510718003139100,25063856828967136,98271818131554560,-325480783451587300,-311540652554690750,11450510482974942,38677203174959330,85932650856146480,110610985406962660,500009,0
10000041,20000486,GN-ACS,-327492993797167360,26637223357457960,111626842054837060,-336141387278274300,-318844600316060500,17410273977802702,35864172737113212,102709427742320600,120544256367353490,500009,0
10000041,20000487,59H-0G,-351213483970053760,34482412586006264,69834169892594960,-359958531466128700,-342468436473978800,26083197577836932,42881627594175590,61881684581935416,77786655203254510,500009,0
10000041,20000488,QS-FVH,-355406788016428900,-7412017246704660,76521269641299100,-362234381121441100,-348579194911416800,-19773397762882650,4949363269473326,72258307464023310,80784231818574900,500009,0
10000041,20000489,6-V49K,-333170582162101900,5810575096994624,70481688522450680,-338705801178889400,-327635363145314400,-4958878065157044,16580028259146294,68726242534004660,72237134510896700,500009,0
10000041,20000490,SKX-PL,-362419022806807800,16311483508506816,67276963843983980,-367641797311210050,-357196248302405600,6127965264626977,26495001752386656,58794446617599320,75759481070368640,500009,0
10000041,20000491,JQV5-9,-325136836999123500,9117777797585154,37476663572169064,-328909948419540350,-321363725578706700,-363729325629081,18599284920799390,33474361190553200,41478965953784930,500009,0
10000042,20000492,Gedur,-75041340563790540,48286233025116200,11220890899213010,-81315802460308510,-71649103197593900,38909633795993430,57662832254238970,911121559433951,21530660238992068,500002,0
10000042,20000493,Lorundio,-119857018219603170,53133997147520180,79085709291585020,-131668310969183580,-108045725470022750,35713199722222716,70554794572817640,70225586281989220,87945832301180850,500002,0
10000042,20000494,Ankard,-92182008265255100,59134166289627176,66326739303226190,-103110956092934050,-81253060437576140,49015148754835290,69253183824419064,61698834974522460,70938183418163896,500002,0
10000042,20000495,Jonar,-93968915731598080,37412473076137920,59872393060241110,-106786037771867340,-81151793691328820,17878165088004936,56946781064270910,44963240924925550,74781545195556670,500002,0
10000042,20000496,Stadakorn,-75037963779529460,31882017364259184,40208967660087410,-82882870184991710,-67193057374067200,25052272738231212,38711761990287150,32085722999750964,48332212320423860,500002,0
10000042,20000497,Meinigefur,-55391010318753230,51041611742871784,33189971024473344,-69269111272500000,-42512909364982456,42622593531400000,59460629954332010,27397655675306450,38982286373640240,500002,0
10000042,20000498,Aptetter,-93705177103007170,69388798810253340,55682697539301820,-97938745071366860,-89471609134647470,62622911105272440,76154686515234240,51170969719145790,60194425359457860,500002,0
10000042,20000499,Ergruk,-80113837129794180,78550370650081570,61141484624495770,-87142187053549120,-73085487206039250,73459229896802600,83641511403360530,53175687132369980,69107282116621550,500002,0
10000042,20000500,Brazinget,-95504245407060420,20003485887507480,37056650269993020,-101607308600154780,-89401182213966050,13139070295163452,26867901479851510,29122383225842060,44990917314143980,500002,0
10000042,20000501,Frar,-73716695746940830,47711308681526376,62917309028622430,-78483442514564300,-68949948979317350,36142074739199570,59280542623853180,57183540241416040,68651077815828824,500002,0
10000042,20000502,Inkelm,-57445831413830430,65447536179975310,47150389296602080,-67159605874196220,-47732056953464650,60764660648767720,70130411711182904,40672480970343820,53628297622860344,500002,0
